id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,HubName,HubDist
"7504400750",1/5/2015,652427,"4",2.25,"2770","13129",2,false,NONE,Good,8 Good,"2770","0.0","1979",0,"98074",47.6268,-122.05,"2400","13129","5338",1.27299716754039
"1525059112",10/18/2014,1010000,"3",2.5,"2240","41339",1,false,NONE,Good,9 Better,"2240","0.0","1945",1992,"98005",47.6483,-122.163,"2900","45738","6389",1.5444737333007
"7300410300",11/6/2014,355000,"4",2.5,"2570","6466",2,,NONE,Average,9 Better,"2570","0.0","1999",,"98092",47.3324,-122.17,"2520","6667","6327",0.798638368704333
"1326039039",7/29/2014,334550,"2",1,"880","12000",1,false,NONE,Average,7 Average,"880","0.0","1939",0,"98133",47.7436,-122.356,"1960","9395","5894",1.83351723732826
"8100400110",7/8/2014,557500,"3",2.25,"1820","9670",2,,NONE,Average,8 Good,"1820","0.0","1984",0,"98052",47.6382,-122.11,"2160","11424","5720",1.65133244600697
"6385900090",11/3/2014,277500,"4",2.25,"1660","7184",1,false,NONE,Average,7 Average,"1110","550.0","1963",0,"98188",47.4678,-122.294,"1640","7200","7481",0.710700058871895
"7229000025",7/7/2014,300000,"4",3,"2200","10800",1,false,NONE,Average,6 Low Average,"2200","0.0","1960",0,"98058",47.4476,-122.169,"1430","10800","6845",1.14913970601643
"6145602355",2/25/2015,325000,"4",1,"1640","3844",1.5,false,NONE,Good,7 Average,"1460","180.0","1928",0,"98133",47.7017,-122.354,"1230","3844","7228",0.761530233766989
"3600057",3/19/2015,402500,"4",2,"1650","3504",1,false,NONE,Average,7 Average,"760","890.0","1951",2013,"98144",47.5803,-122.294,"1480","3504","5103",1.31632162927322
"4040200490",8/20/2014,461000,"3",1.75,"1420","5170",1,,NONE,Good,7 Average,"1420","0.0","1963",0,"98007",47.6151,-122.145,"2250","7700","6995",0.177312312870088
"2919201095",3/27/2015,540000,"3",1,"1270","3840",1.5,,NONE,Average,7 Average,"1270","0.0","1926",0,"98103",47.6896,-122.357,"1270","4175","7228",0.835416001271544
"5248800625",3/16/2015,385000,"3",1,"1070","4000",1,,NONE,Good,7 Average,"1070","0.0","1971",0,"98108",47.5529,-122.305,"1090","4000","6850",0.812823372314732
"1257201295",7/8/2014,480000,"2",1,"1060","3040",1,false,NONE,Average,7 Average,"860","200.0","1924",0,"98103",47.6725,-122.329,"1470","3814","5676",1.1212561142191
"3342700371",6/9/2014,539950,"3",2.25,"2190","7149",1,,FAIR,Good,8 Good,"1240","950.0","1963",0,"98056",47.5243,-122.204,"3500","7149","7224",1.43868348207251
"1724079013",7/18/2014,529000,"3",2.25,"1940","217800",2,false,NONE,Average,9 Better,"1940","0.0","1990",0,"98024",47.5636,-121.932,"2580","83558","6116",1.32121063963603
"2770606822",8/20/2014,417000,"3",2.5,"1300","877",2,false,NONE,Average,7 Average,"1060","240.0","2008",,"98199",47.6591,-122.392,"1320","1414","6819",2.18969126866623
"5706201930",2/17/2015,405000,"3",1.5,"1330","12500",1,,NONE,Average,7 Average,"1330","0.0","1966",,"98027",47.5263,-122.051,"2310","12500","5777",1.05581252086649
"8731800300",7/23/2014,299000,"3",2.25,"1940","9100",1,false,NONE,Good,8 Good,"1630","310.0","1966",0,"98023",47.3133,-122.364,"2080","9100","6692",0.668360341351061
"3751600457",8/13/2014,299000,"3",1.75,"2100","15480",1,false,NONE,Average,7 Average,"2100","0.0","1983",0,"98001",47.2924,-122.271,"1330","15657","6435",1.29625983352758
"9169100214",5/14/2014,372220,"3",1,"1290","5500",1,,NONE,Average,7 Average,"980","310.0","1951",0,"98136",47.5266,-122.392,"1680","5000","6214",1.28330462056172
"809000820",5/22/2014,494400,"2",1.75,"1560","1750",1,,NONE,Good,6 Low Average,"780","780.0","1904",0,"98109",47.6347,-122.355,"1850","3600","6819",0.22670985264458
"9460000110",9/24/2014,280000,"3",1.75,"2630","6500",1,false,NONE,Average,7 Average,"1330","1300.0","1958",0,"98055",47.4878,-122.221,"2520","6500","6219",0.599836560948336
"7888780090",11/21/2014,277950,"3",2.5,"2100","6021",2,false,NONE,Average,7 Average,"2100","0.0","1992",0,"98023",47.2917,-122.375,"2091","7547","6692",2.20079228397837
"2423059067",12/19/2014,770000,"3",2.75,"2070","54557",2,false,NONE,Average,8 Good,"2070","0.0","1996",,"98058",47.4659,-122.116,"2190","49658","6813",0.351057373456168
"1331900110",10/8/2014,760000,"4",2.5,"2960","28005",2,false,NONE,Average,10 Very Good,"2960","0.0","1989",0,"98072",47.7477,-122.117,"3510","35248","6704",1.37752208222911
"6600490300",1/26/2015,230000,"2",2,"1300","3608",1,false,NONE,Average,7 Average,"1300","0.0","2004",0,"98198",47.3623,-122.309,"1510","3608","6608",1.24996639170887
"6042000090",10/2/2014,525000,"4",2.5,"2520","7731",2,false,NONE,Average,9 Better,"2520","0.0","1994",,"98155",47.7709,-122.297,"2000","7704","5822",1.74304907810661
"7846700850",7/1/2014,307000,"3",1,"1150","6000",1.5,,NONE,Average,7 Average,"1150","0.0","1927",0,"98045",47.4963,-121.787,"1210","7700","7487",1.98094501849091
"5381600110",6/18/2014,253779,"4",2,"2030","9600",1.5,false,NONE,Average,6 Low Average,"1430","600.0","1947",0,"98188",47.4459,-122.272,"1820","14600","6124",0.833345561057646
"3459100300",6/17/2014,405000,"3",1.5,"1880","7400",1,false,NONE,Average,8 Good,"1480","400.0","1968",,"98155",47.7743,-122.27,"1820","8660","5827",0.737386459380506
"8151600590",3/12/2015,360000,"2",1,"2320","11250",2,false,NONE,Good,6 Low Average,"2320","0.0","1942",0,"98146",47.504,-122.362,"1620","11250","6047",0.740584475330925
"7936000252",5/11/2015,521000,"2",1,"1050","7500",1.5,false,GOOD,Good,6 Low Average,"1050","0.0","1910",0,"98116",47.5577,-122.399,"2540","13680","6772",1.13727572604824
"2825059256",9/26/2014,680000,"4",2.5,"3030","13068",2,,NONE,Average,9 Better,"3030","0.0","1978",0,"98005",47.6313,-122.172,"2940","11999","6995",1.55842496458136
"1925069006",12/3/2014,355000,"1",0.75,"530","33278",1,false,AVERAGE,Good,4 Low,"530","0.0","1950",0,"98074",47.6412,-122.079,"2830","14311","5531",2.01355073730497
"1274500300",6/23/2014,200000,"3",1.5,"1090","9600",1,,NONE,Good,7 Average,"1090","0.0","1968",0,"98042",47.3639,-122.109,"1240","9620","6810",1.11843953544509
"7129304085",7/8/2014,330000,"3",2.25,"2220","4060",1,false,NONE,Average,7 Average,"1330","890.0","1993",0,"98118",47.5188,-122.265,"1930","5625","5893",2.08124477215685
"104540820",8/12/2014,221000,"3",2.25,"1430","5999",2,false,NONE,Average,7 Average,"1430","0.0","1987",0,"98023",47.3116,-122.358,"1600","5999","6692",0.621395102921961
"9272200090",2/4/2015,1600000,"4",4.5,"3780","6000",2,false,EXCELLENT,Good,11 Excellent,"2770","1010.0","1910",1977,"98116",47.5922,-122.388,"2660","6000","6772",1.32812058829146
"1787600164",7/23/2014,310000,"2",1,"1560","4920",1,false,NONE,Good,6 Low Average,"780","780.0","1947",,"98125",47.7248,-122.325,"1760","7510","5822",1.78599597690024
"8127700215",4/9/2015,862000,"4",2.25,"2220","4200",1.5,false,NONE,Very Good,8 Good,"1310","910.0","1932",0,"98199",47.6418,-122.394,"2020","4940","6819",1.67565449413567
"7348200115",6/19/2014,200000,"3",1.5,"1140","8340",1,false,NONE,Average,7 Average,"1140","0.0","1960",0,"98168",47.4773,-122.28,"1140","8340","6459",0.286291712991685
"7752200100",9/30/2014,630000,"4",2.5,"2540","11100",1,false,NONE,Very Good,7 Average,"2540","0.0","1957",0,"98008",47.6317,-122.124,"1560","11100","5720",0.863232048274145
"3904901570",3/20/2015,432250,"3",2.25,"1440","6232",2,false,NONE,Average,7 Average,"1440","0.0","1985",0,"98029",47.5658,-122.018,"1740","5999","7038",0.552650381997052
"1238501116",1/23/2015,478000,"3",2.25,"1570","9500",1,false,NONE,Good,7 Average,"1070","500.0","1977",0,"98033",47.6843,-122.185,"2250","9583","5850",0.843977409189143
"9392500100",7/23/2014,249000,"4",2.25,"1860","9576",1,false,NONE,Average,7 Average,"1400","460.0","1962",0,"98032",47.3612,-122.284,"1860","9576","6608",0.119248846167749
"7857003465",6/5/2014,495000,"5",3,"2440","4750",1,,NONE,Average,9 Better,"1450","990.0","2006",0,"98108",47.5485,-122.302,"1420","5940","6850",1.147044700532
"4038700930",11/13/2014,630000,"4",2.5,"2100","8800",1,false,AVERAGE,Good,7 Average,"1240","860.0","1960",0,"98008",47.6146,-122.114,"2000","8800","6594",1.20058451855363
"6979920090",6/26/2014,550000,"4",2.5,"2150","27540",2,false,NONE,Average,8 Good,"2150","0.0","1997",0,"98053",47.637,-121.969,"2150","27540","5768",2.59569572791113
"1515920090",9/19/2014,350000,"3",2.5,"2440","18674",2,false,NONE,Good,8 Good,"2440","0.0","1994",0,"98042",47.3672,-122.126,"2530","10603","6810",0.765249042988429
"2473100090",12/2/2014,270000,"5",1.5,"1930","7480",2,false,NONE,Average,7 Average,"1930","0.0","1966",0,"98058",47.4503,-122.157,"1480","7705","6845",1.50771460117913
"6402700100",10/7/2014,488250,"4",2,"1830","9610",1,false,NONE,Average,7 Average,"1830","0.0","1963",,"98033",47.695,-122.176,"1970","10754","5850",1.18478816497692
"104530490",5/16/2014,248000,"4",3.5,"1850","6519",2,false,NONE,Average,7 Average,"1130","720.0","1986",0,"98023",47.3087,-122.354,"1280","6664","6692",0.792383011692719
"2487200940",8/14/2014,889000,"4",3.5,"3210","5000",3,false,NONE,Average,9 Better,"3210","0.0","2014",0,"98136",47.5203,-122.393,"1360","5000","6214",1.49024258552118
"6132600315",8/27/2014,375000,"1",1,"1090","5250",1,false,NONE,Average,6 Low Average,"980","110.0","1927",0,"98117",47.6999,-122.391,"2160","5250","5141",0.642306425169944
"6848200475",11/26/2014,933000,"3",1.5,"1870","3300",2,false,AVERAGE,Average,7 Average,"1870","0.0","1906",0,"98102",47.6221,-122.325,"1820","2460","7227",0.919142663932147
"2141310490",1/2/2015,625000,"3",2.25,"1920","8412",1,false,AVERAGE,Average,8 Good,"1460","460.0","1977",0,"98006",47.5578,-122.132,"2490","8700","6628",1.64947555740018
"7571200110",7/28/2014,328000,"2",1,"700","4350",1,false,NONE,Average,6 Low Average,"700","0.0","1943",0,"98116",47.5577,-122.391,"1620","5100","6772",1.05985357224078
"5072300100",7/18/2014,470000,"4",2.25,"3380","9900",1,false,AVERAGE,Good,8 Good,"1690","1690.0","1969",0,"98166",47.4438,-122.34,"2390","9900","6572",0.951413908066439
"3342103148",2/13/2015,502500,"5",2.5,"2430","6168",2,false,NONE,Average,8 Good,"2430","0.0","2007",0,"98056",47.5237,-122.199,"2150","8400","7224",1.34220922822966
"1770000090",4/7/2015,484000,"3",1.75,"1950","17400",1,false,NONE,Average,7 Average,"1210","740.0","1976",0,"98072",47.7424,-122.091,"1900","17250","6704",2.11821940961457
"8658303585",8/7/2014,252500,"2",1,"900","7500",1,false,NONE,Good,6 Low Average,"900","0.0","1961",0,"98014",47.6481,-121.916,"1190","10000","6601",0.388912350738493
"1115400090",8/21/2014,610000,"3",2.5,"2060","8893",2,false,NONE,Average,8 Good,"2060","0.0","1987",0,"98006",47.5615,-122.165,"2650","8500","6628",0.888807729011984
"4400800061",7/25/2014,419000,"4",2,"2180","10447",1,false,NONE,Good,8 Good,"1280","900.0","1969",0,"98155",47.7675,-122.279,"2190","10987","5827",1.29179733460548
"4137000590",7/17/2014,322500,"4",2.25,"2140","9377",2,false,NONE,Good,8 Good,"2140","0.0","1986",0,"98092",47.2649,-122.218,"2030","7846","6911",0.672421303176651
"809000945",1/6/2015,563000,"6",1,"1730","2760",1.5,false,NONE,Average,7 Average,"1250","480.0","1918",0,"98109",47.6342,-122.353,"1630","3200","6819",0.323789990109177
"4397000100",3/24/2015,464000,"4",2.5,"3140","12591",2,false,NONE,Average,9 Better,"3140","0.0","1993",0,"98042",47.3826,-122.146,"2650","11720","6810",1.20857914371433
"3426049031",6/17/2014,870000,"4",4.25,"3010","4887",2,false,GOOD,Good,10 Very Good,"1940","1070.0","1951",,"98115",47.6933,-122.272,"2540","9375","6260",1.3074785650801
"4310702775",2/3/2015,280000,"2",1.5,"800","1196",2,false,NONE,Average,8 Good,"800","0.0","2003",0,"98103",47.6972,-122.341,"1020","1087","7228",0.149792331570011
"8965450110",9/12/2014,850000,"3",2.5,"3300","11570",2,false,NONE,Average,9 Better,"3300","0.0","1994",0,"98006",47.5599,-122.121,"3280","11446","6594",2.71846251331679
"2887700805",10/22/2014,458950,"2",1,"1530","4370",1,false,NONE,Average,7 Average,"1130","400.0","1946",,"98115",47.6888,-122.308,"1580","4275","6260",0.757184071093318
"1446401460",4/22/2015,122000,"2",1,"760","5280",1,false,NONE,Average,6 Low Average,"760",?,"1946",0,"98168",47.483,-122.33,"1710","6594","6047",1.53020402486667
"225039175",5/13/2014,525000,"5",3,"2450","4591",2,false,NONE,Average,7 Average,"2450","0.0","1994",,"98117",47.6828,-122.388,"1060","5500","5141",1.0913769525922
"1151100165",7/16/2014,286300,"2",1,"1000","31838",1,,NONE,Average,7 Average,"1000","0.0","1962",,"98045",47.4789,-121.779,"1490","39747","7487",3.17977511617763
"4330600301",7/18/2014,218450,"2",1,"840","7425",1,false,NONE,Good,6 Low Average,"840","0.0","1952",0,"98166",47.4749,-122.339,"1300","11674","6572",1.21657075494271
"2767602141",9/5/2014,525000,"3",1.5,"1380","4290",1,false,NONE,Average,7 Average,"1080","300.0","1955",0,"98107",47.674,-122.379,"1510","3900","5141",1.59308306905381
"2767602141",12/22/2014,650000,"3",1.5,"1380","4290",1,false,NONE,Average,7 Average,"1080","300.0","1955",,"98107",47.674,-122.379,"1510","3900","5141",1.59308306905381
"2223089048",6/25/2014,356000,"4",2,"2020","48693",1.5,false,NONE,Average,7 Average,"2020","0.0","1949",,"98045",47.4646,-121.759,"1610","34900","6626",2.16706799190351
"3693900985",5/29/2014,436500,"2",1,"1260","5000",1,false,NONE,Average,7 Average,"1040","220.0","1951",0,"98117",47.6782,-122.397,"1510","5000","5141",1.57794313406611
"3574801790",8/7/2014,410000,"3",1.75,"1440","7112",1,,NONE,Average,7 Average,"1180","260.0","1979",0,"98034",47.7304,-122.227,"1570","9152","5516",0.771490792610021
"2568800121",9/11/2014,512500,"4",1.75,"1540","8311",1,false,NONE,Good,7 Average,"1540","0.0","1950",0,"98125",47.7046,-122.293,"1890","7996","7170",0.371935771249162
"5249804560",8/18/2014,510000,"4",1,"1060","7200",1,false,FAIR,Average,6 Low Average,"880","180.0","1925",,"98118",47.5591,-122.268,"1910","7200","5893",1.10324023819561
"7811100100",9/18/2014,566000,"4",1.75,"1900","10297",1,false,NONE,Good,8 Good,"1900","0.0","1966",0,"98005",47.5944,-122.155,"2220","9612","6628",1.4472975194949
"6116500300",9/10/2014,525000,"3",1.75,"2870","26500",1.5,false,FAIR,Average,8 Good,"2870","0.0","1948",1981,"98166",47.4485,-122.355,"2420","20500","6572",0.849202136811642
"2489200165",8/7/2014,435000,"3",1,"1050","5500",1,false,NONE,Average,6 Low Average,"930","120.0","1920",0,"98126",47.5402,-122.38,"1410","5834","6214",0.933725656397109
"425079100",12/31/2014,406500,"3",2.75,"1840","68479",1,false,AVERAGE,Average,8 Good,"1340","500.0","1989",0,"98014",47.6802,-121.908,"2060","61903","6601",2.61717708173892
"1828001220",10/7/2014,550000,"5",2.75,"3000","9473",1,false,NONE,Average,8 Good,"1500","1500.0","1966",0,"98052",47.6567,-122.13,"2050","8820","5720",2.1580069402355
"5602000025",2/26/2015,251000,"3",2,"1200","10212",1.5,,NONE,Very Good,6 Low Average,"1200","0.0","1949",0,"98022",47.206,-121.998,"1280","10212","5273",1.28045232202134
"191101015",12/11/2014,830000,"3",1.5,"1840","10125",1,false,NONE,Good,8 Good,"1220","620.0","1959",,"98040",47.5607,-122.217,"2320","10160","5774",1.7007035105524
"4249000100",4/14/2015,803000,"4",2.5,"2790","7673",2,false,NONE,Average,9 Better,"2790","0.0","1989",0,"98052",47.6692,-122.136,"2740","7837","6389",1.11279630723724
"7877400266",4/7/2015,206000,"3",1,"970","9360",1,,NONE,Good,5 Fair,"970","0.0","1942",0,"98002",47.2808,-122.225,"1050","11348","6911",0.49042154188155
"7657000165",7/30/2014,200000,"4",1,"1070","7467",1.5,false,NONE,Average,7 Average,"1070","0.0","1944",0,"98178",47.4942,-122.235,"1160","7467","6219",0.191416986013066
"4302200535",5/6/2014,219000,"2",1,"900","5160",1,false,NONE,Average,6 Low Average,"900","0.0","1952",0,"98106",47.525,-122.356,"900","5160","6214",0.603694438639822
"369000881",9/5/2014,777000,"4",4,"2680","6000",1,,NONE,Average,7 Average,"1380","1300.0","1962",2014,"98199",47.6557,-122.388,"1930","6000","6819",1.89176331867896
"7527200110",2/18/2015,593700,"3",2.5,"2000","22000",2,false,NONE,Average,8 Good,"2000","0.0","1979",0,"98075",47.59,-122.081,"2180","19800","6594",2.18112543982286
"1561600025",6/3/2014,712500,"3",1.5,"1660","8797",1,false,NONE,Good,7 Average,"1660","0.0","1956",0,"98004",47.5892,-122.202,"2350","10053","6126",2.70573163381432
"2813100100",7/14/2014,600000,"4",1.5,"1770","6014",1.5,false,NONE,Good,7 Average,"1240","530.0","1946",0,"98116",47.5773,-122.393,"1740","6014","6772",0.323925471958237
"3179100755",3/30/2015,554663,"3",2,"1230","6802",1.5,false,NONE,Average,7 Average,"1230","0.0","1940",0,"98105",47.6712,-122.279,"1850","6398","6260",1.06886755408523
"1422700110",7/3/2014,267000,"3",1,"1740","10875",1,false,NONE,Good,7 Average,"1020","720.0","1962",,"98188",47.4682,-122.283,"1470","8532","6459",0.593284842820223
"1075100090",9/24/2014,390000,"3",2,"1710","8910",1,false,NONE,Very Good,7 Average,"1710","0.0","1953",0,"98133",47.7719,-122.338,"1430","8493","5894",1.17056825982099
"7338402690",4/1/2015,335000,"6",2,"2020","7071",1,false,NONE,Average,7 Average,"1010","1010.0","1979",0,"98108",47.5329,-122.294,"2020","5000","5893",1.08283952301047
"5451210100",4/23/2015,938000,"4",2.5,"2410","9886",1,false,NONE,Very Good,8 Good,"1990","420.0","1975",0,"98040",47.5351,-122.223,"2530","10658","5774",0.288923472031318
"7523900300",4/7/2015,370000,"4",2.75,"2310","14745",1,false,NONE,Average,7 Average,"1410","900.0","1993",0,"98198",47.377,-122.31,"2060","9678","7040",1.52057273387632
"7237300090",4/2/2015,335000,"5",2.5,"2400","4548",2,,NONE,Average,7 Average,"2400","0.0","2003",0,"98042",47.371,-122.127,"2200","4465","6810",0.541731092545785
"4083303815",4/21/2015,695000,"5",2,"3160","3990",1.5,false,NONE,Average,7 Average,"1870","1290.0","1923",0,"98103",47.654,-122.337,"1780","4240","5676",0.242125180261867
"6117501015",6/6/2014,387500,"3",1,"1560","14333",1,,NONE,Good,7 Average,"1560","0.0","1953",0,"98166",47.432,-122.348,"1640","14333","6572",1.77698745880055
"6700390100",3/18/2015,245000,"3",2.5,"1770","6187",2,false,NONE,Average,7 Average,"1770","0.0","1992",,"98031",47.4034,-122.189,"1650","7200","6854",0.903064918305303
"7334401450",7/29/2014,308550,"3",2,"1600","13200",1,false,NONE,Average,7 Average,"1600","0.0","1990",,"98045",47.4656,-121.756,"1360","11520","6626",2.01290401468988
"8588000315",6/24/2014,225000,"3",1.75,"1330","13102",1,false,NONE,Average,7 Average,"1330","0.0","1968",0,"98003",47.3172,-122.322,"1270","11475","6399",1.19325875825869
"3121500100",9/3/2014,715000,"4",2.5,"2970","29163",2,false,NONE,Average,9 Better,"2970","0.0","1993",,"98053",47.6717,-122.025,"3100","31105","7522",1.14085624593369
"726049202",5/6/2015,335000,"3",1,"1020","10200",1,false,NONE,Good,7 Average,"1020","0.0","1954",0,"98133",47.7503,-122.348,"1170","8188","5894",1.51143655091917
"3629760110",8/21/2014,634000,"3",2.5,"2490","4904",2,false,NONE,Average,9 Better,"2490","0.0","2003",0,"98029",47.5451,-122.014,"2370","4050","7038",1.00822769387166
"8692800025",5/14/2014,337500,"5",2,"1700","7314",1,false,NONE,Average,7 Average,"1000","700.0","1956",0,"98108",47.549,-122.305,"2000","7176","6850",1.06899718800532
"4392200165",9/4/2014,440000,"1",1,"850","6567",1,false,NONE,Good,6 Low Average,"850","0.0","1940",0,"98010",47.327,-122.039,"2160","9794","6063",2.92227212573905
"1023089228",7/17/2014,350000,"3",1.75,"1250","13775",1,false,AVERAGE,Average,7 Average,"1250","0.0","1990",0,"98045",47.4981,-121.772,"1260","13707","7487",2.41758468361521
"7625702615",1/14/2015,400000,"2",1,"610","4560",1,false,NONE,Average,5 Fair,"610","0.0","1918",0,"98136",47.5498,-122.383,"930","1392","6772",1.63919350420616
"8081030090",8/15/2014,1290000,"4",3.5,"3700","13175",2,false,NONE,Good,11 Excellent,"3700","0.0","1989",0,"98006",47.5471,-122.133,"3880","15508","6628",2.18309865959607
